,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
2291,-8.177311,-5.0704813,-3.6189506,6.049405,0.15204482,4.048089,-1.4870882,-1.358681,0.09386995,-0.60926914,0.5159107,-2.0248663,0.6048736,0.6662876,1.0045459,0.024841756,0.6880754,1.6305357,1.0672138,-1.0620357,1.3414556,0.9497908,-0.4590901,1.3745613,-1.7106647,-0.5248058,1.2244719,-0.2695065,0.4267691,-0.5181756,0.24763922,1.2794614,0.21295424,-2.0675387,-0.197044,0.016182875,0.12367029,-0.8693899,-0.37518683,0.85308933,-0.068730645,0.056268454,-0.60439897,0.14629214,-0.0015740489,0.5507652,0.43773195,-0.35080498,-0.24875581,0.76009357
2292,3.4192877,5.588398,-2.3706686,-1.1464142,-0.7205833,-0.48463395,-5.596518,0.6141248,-0.14767396,-0.35919875,-0.92784756,-1.6252545,1.5686749,0.0427613,2.6150815,0.81746775,1.4661268,-0.7697704,1.0804738,0.60995084,-0.889826,0.5085765,0.9675182,-1.7767617,0.3023762,-0.58038443,-0.47474134,-0.009437492,0.9105405,0.38089168,0.71466255,2.0668478,-2.673699,1.6846025,1.5882307,-0.009328405,0.27067658,1.281932,-2.4508426,0.62238234,0.0995619,0.6368887,1.2763983,-1.5264902,1.0547137,-0.44224247,-0.28247362,0.46848607,-1.8186228,-1.2862902
2293,-0.3963242,8.04986,-1.0566291,2.7484465,-2.577992,2.6139474,-1.7546816,2.4067423,-1.7631111,3.9802501,-1.6482865,0.2218871,0.80975884,2.4173028,-1.2133988,-3.4383192,-1.4090956,-2.2410843,-1.4586599,2.3494225,-2.0487232,0.30734006,-2.304095,0.8695781,-2.322475,-0.9235825,4.4612527,0.7886225,0.9259423,3.1540823,-3.839644,0.058675595,-0.2795319,-1.02149,-0.53094053,3.2060335,3.4631238,3.8128655,7.604525,-2.8017263,6.4622107,-5.181614,-3.2826965,2.0538826,-1.9201392,0.27737334,5.167188,-1.3465973,1.1710427,2.4244022
2294,2.831139,3.8743777,-1.292123,-2.674198,-0.11695764,-1.0598944,-3.1778893,0.31821862,0.029062025,-1.3263247,1.630966,-0.37792805,0.44413042,-0.2989487,-0.25186512,0.059699755,-0.9602431,-1.262593,-0.5014118,-0.6181475,1.9198401,0.013047641,2.0384357,1.0316132,-0.48513544,-1.6872063,1.940119,1.2164228,0.24581137,0.21683025,1.3632337,-0.22115758,-0.28585526,0.28013134,0.90542644,-1.4065547,0.5545658,0.13402899,1.5565052,-0.15324888,0.15749562,0.6765411,0.27517807,-1.5167735,1.4047564,0.6361269,-0.61777896,1.9391751,0.5888244,-1.046354
2295,2.5582292,5.0441422,-2.261369,0.776298,-3.4958518,-1.7805924,-4.075496,-0.2183801,0.45789054,0.48913163,0.8368468,1.5638815,-0.9217153,1.0900391,-1.0653874,-1.040593,0.39557,0.7653604,-0.162913,-0.31907132,-0.3118766,0.9711528,0.3315924,-0.31844342,-0.09760927,0.019754222,-0.21388139,-1.3205485,0.7037197,0.19061057,0.05916858,-0.7050522,-1.29987,0.965012,-0.71264833,-0.4749975,0.60346764,0.21993129,-0.10051925,1.4795184,0.4349131,0.11331641,0.12376662,-0.5572845,-1.3961421,-0.08343191,-0.38745567,-0.73673147,-0.8052693,0.2627132
2296,-4.792593,4.7470512,0.5598379,-1.6288772,0.59744734,-2.9221423,4.663988,1.0907085,-3.6972835,-0.96886855,3.2660627,-1.3381648,1.705883,-1.1438279,-0.2852991,0.9425832,3.0268252,-2.841392,0.90710795,4.2324457,-1.8250878,-3.119893,-3.3596137,2.3630862,1.5918912,0.8125165,-2.687952,-2.486943,5.4637856,-0.6747392,-2.6411583,-0.326201,1.7024544,-6.893648,-2.3338685,-2.1923218,2.841189,0.65738,-2.9570003,-2.3149939,2.0300083,0.63936436,0.52206767,-2.2090297,1.7583971,2.260041,-0.6963087,3.342738,-0.66460955,1.0020604
2297,11.657893,-1.0650388,0.094137736,-0.24300243,-0.22973555,0.76346946,-1.3294059,0.024028488,0.28733006,-0.61269706,0.58662736,-0.54933643,2.4616637,-0.12720905,-1.3751162,-0.863363,0.116053894,-0.7602939,-0.75748116,-0.448903,0.1183152,0.5301673,-0.97550523,0.5560262,-1.6294818,0.7144051,0.088534296,-0.6406579,0.42234823,0.42343342,-0.39325368,-1.2066658,-0.61548245,-0.48345506,-0.86844456,-1.8105655,0.31430057,-0.88884026,1.890245,0.43783563,-0.39287868,0.57956195,-0.093012094,1.1758226,-0.2902094,0.8479709,-1.2330514,0.47325385,0.65840447,1.015384
2298,-6.738413,-4.8469286,1.5591277,-2.214488,-0.7142402,-3.1087716,0.046397015,1.1190763,0.15467511,0.69256425,-0.055240497,0.11350528,0.97546715,0.6804032,-3.8149981,-0.45979294,0.4458207,-1.4711907,-1.7638017,-0.09434044,0.107969195,-1.296325,1.6223024,-1.7310694,-0.55773395,0.5004416,0.087432176,0.4821123,1.2036922,0.79620147,-1.3795077,-0.62326574,0.35998252,-1.1599387,-2.119893,-0.22382434,-0.40549904,0.7315128,-0.43639502,-1.2510192,0.45384854,-0.13109481,-1.311741,1.7805027,-1.9322033,-1.4451249,2.065541,0.26960707,-1.3516681,-0.41569638
2299,-7.8600645,-3.2334523,-3.3266652,1.8686273,-0.49557143,0.33190614,0.8309196,-1.1027237,-1.2517447,-2.491493,2.7243428,-0.24998654,1.0246718,0.26711082,-1.7901517,-0.8351555,1.0254313,-0.81087905,-0.3743086,-0.29867435,-0.9614247,1.0255574,-0.14715931,-0.91749007,0.47067496,1.8395722,-0.4319384,1.2844397,0.09233686,1.544552,-0.038952984,0.35548702,-0.057112668,-1.3277208,-1.8581121,-0.49124277,1.2682192,0.4689853,0.25132987,0.45429268,0.13549194,-1.3068337,-0.5361664,1.0415949,-1.1013681,-1.036931,-0.9828837,0.30531955,-0.8560177,-0.62411803
2300,-6.80309,-4.531428,-0.11213346,-2.740408,1.3200257,-1.7199546,1.582073,-0.14966176,-0.16042086,-1.793765,0.90461326,-0.25410601,-0.32442123,0.2792747,-1.0879768,-1.0359503,-1.1988695,0.9530912,0.62637305,0.69537884,1.7168902,0.015990721,-0.4516163,1.0267587,0.62548524,-0.19369124,-1.093958,0.110071585,-0.27362928,0.5585654,-0.17888911,0.37170392,-1.1408015,0.07902958,-0.5998895,-1.5830581,0.13873811,-0.21974987,-0.46183142,-0.5042871,-0.60899997,-0.49726173,-0.5874636,-0.6473913,0.068216614,1.2231799,-0.30139032,-0.5602479,-0.66389406,-1.0672885
2301,13.202763,-2.761889,0.784281,-0.3601437,1.9968218,1.6855317,0.38781068,0.40364513,1.1292483,0.31103936,0.79552186,0.36394623,1.4813956,0.06375507,0.21401551,-0.5375524,0.2341196,0.6969853,-0.79862386,0.90210307,-1.4236459,-0.7454972,0.3600151,0.3738964,-0.65400296,-1.3770028,0.42074218,-0.2530368,-0.60468805,-0.42936295,-0.16737175,-0.066318534,0.99270445,0.06858815,0.11932836,0.6411889,0.04698172,-1.0646482,-0.48947495,1.0308388,1.4123619,-1.0119618,0.4347819,0.37104398,0.38691196,0.18589298,-0.723578,-0.3195534,1.0569723,0.39387837
2302,4.006107,4.311285,-1.7469358,0.96641004,-0.40767747,0.75510216,-3.205665,0.5858069,-0.22437163,-0.08231277,0.34264374,0.26476315,2.44035,-0.90895754,0.30092677,-1.6370566,2.019515,1.4900078,-1.0848684,1.6362739,0.11981213,-3.6679192,0.03971377,1.2924206,-1.2263302,1.766772,0.0224038,-2.0065384,0.34218046,2.3196888,-2.733837,-2.9028544,0.07392419,-1.9095018,-0.31965107,-2.5911965,-1.4235543,-0.23624703,0.74333274,-0.92975044,-0.51230454,1.2878134,-1.2820317,-3.4264264,-0.19936126,2.342166,-3.1977332,-0.46480712,-2.379185,-0.8208142
2303,-3.817309,9.135254,-1.0596132,1.2091376,0.5100309,-0.16797692,7.8079133,-9.75897,1.3675566,4.1670237,2.1973426,1.9321452,5.5591545,1.824477,-3.4450898,-6.580366,7.5830407,4.4180756,3.0617318,1.598098,-1.2387189,-1.2014242,7.761271,2.2223065,-6.0101643,-4.1492043,-7.563293,0.19482283,-5.8531227,-6.241864,-2.6427226,0.024771946,-1.7037972,-3.7959476,-5.0982428,2.0054758,-3.3345509,3.1504195,1.6913726,6.661234,-6.850352,-1.694655,3.755923,1.8591938,0.95029515,-7.181633,-0.36342072,1.8987389,2.4813502,2.6803982
2304,-8.298904,-2.998372,0.347632,-1.665111,-1.6518497,-1.9562259,-0.85739404,-0.10977138,-0.21817791,-0.20600133,1.6225216,0.40489432,2.5573814,0.6758567,-2.4571083,-0.31624973,0.2846336,0.45590028,-0.74369544,-1.2087721,1.5249842,0.9621449,0.891313,-0.8869745,-0.1879112,-0.18890238,0.17172931,-0.31430513,-0.311714,-0.24374373,0.17181021,-0.8993158,1.3496401,0.036599685,0.032666214,0.030366192,-0.032944515,-1.038159,1.537947,-1.580595,-0.32680926,0.7509784,-0.21457113,-0.81952155,-0.256314,0.5646756,-1.6970869,0.09441055,2.0992317,-1.1556499
2305,10.95785,-1.7110617,0.7459755,0.87588644,-1.4442036,0.13362443,1.7600893,-0.59918475,-0.19736937,0.32363006,0.3795436,-1.502865,2.983342,-0.62815005,7.07401e-05,0.2665459,-1.4617337,0.68420327,-0.8983329,-1.7798631,2.7096055,1.5800529,0.75687027,1.5564464,-1.0494677,-1.7531304,0.63271326,1.3441386,0.1098663,1.4146183,-1.3965003,0.31223622,-1.271633,-1.2527233,-0.11397621,0.5234209,-0.8202336,0.33033156,0.29448164,-0.77002794,0.50942963,-0.30569974,1.214204,1.5084072,-0.43874672,0.5512164,-0.27813217,-0.8484204,0.44795534,1.8929523
2306,-6.051741,4.6474605,-0.030541046,-1.0560399,0.013571245,-2.1447427,2.5818753,0.4619039,-5.2808104,0.69367933,5.2604494,1.110064,0.86477494,1.2943535,-0.19835952,-2.3307743,5.972585,-0.18495847,0.64423907,-2.688446,-1.0275949,0.46369514,-0.9820693,-1.537625,1.2759118,-0.6535613,0.52481735,1.0937324,-0.59508085,0.39937103,-1.3685403,-0.38636878,0.073888846,1.3227422,-0.58013076,-3.8076591,-0.82547146,-0.017364498,1.0196692,0.52377105,0.57573414,-0.24524575,-0.1538789,1.5674409,0.5123222,-0.509862,1.4334654,-0.60177505,-2.1359699,0.1465745
2307,6.4728885,5.0402923,-2.834826,-2.7518039,1.0561835,0.08723639,-5.977013,-0.031139204,1.0889144,-2.20872,-0.4548593,1.0161817,-1.1259674,0.07552833,-2.779489,-0.89397347,-0.50532794,-0.1777388,-1.7272063,0.7407092,0.11892268,-0.92357713,1.803559,-0.2925708,0.6667427,1.1950682,1.518034,0.32173887,0.26908523,-0.06727877,0.2431122,0.10712139,2.2068872,-0.049396943,-0.5247158,-0.8331032,0.53625715,0.032220207,-1.0697109,0.83581716,-1.2970927,0.4159776,-1.9305408,1.2239103,1.100093,1.2555916,0.12221669,-1.1078333,-0.350879,-1.2842524
2308,-8.161253,-2.4100385,-3.4582474,5.380731,-0.92765844,4.373059,-0.0127591,-0.054885153,-1.846486,-2.9947975,1.5035044,0.9512644,0.42504203,-0.79836386,-1.1304952,-0.09449334,1.183007,-1.7628571,-2.1010184,2.5751774,-0.4956016,-2.423068,1.6151879,1.5825251,0.9648808,0.5636312,0.6596909,-0.4034735,1.7556058,1.743656,1.1011282,-0.11330859,-1.1029384,0.49247065,-0.83516484,1.4743319,-1.6652993,1.3839732,-3.3317947,-0.5155819,0.548338,-0.7354804,-0.75341046,1.7511635,-0.092930846,-1.2420369,-0.60582715,0.9458122,-0.83913994,0.23574477
2309,-7.4573708,-2.5606987,-0.64377916,-3.2147663,0.6081441,-3.1419437,1.9534802,0.94391924,-1.6777334,-1.359209,3.3246202,-1.3418151,3.0455458,-1.5982256,-0.064460784,-1.3938178,-0.7790327,0.20017523,-0.62145776,-0.77101,-0.1771196,0.37425384,-0.74531907,-1.59437,0.24559152,-1.0234956,-0.59141695,-1.2459028,1.3988961,-2.414316,-1.3978211,-2.2748554,-0.4982116,-0.26800576,-2.8651145,-1.2734803,-0.5738821,0.49924457,1.3763582,-3.0646667,-1.046267,-1.6485829,-1.6584579,1.418661,-0.41912508,-1.7675989,2.5218759,-1.7608709,0.26980287,-1.2846844
2310,6.163294,1.2881308,-0.98723596,-0.26882917,-3.0238807,-1.9118015,-1.7648412,-0.6522176,1.1507326,-1.1596375,0.16211045,-1.3757793,3.6227071,-0.3234032,0.6254049,-0.590756,-1.3166091,-0.10142982,-0.7109021,-1.0698875,0.6159397,0.24521497,-1.2925216,0.26223755,-0.894018,0.7795745,1.0931214,-2.6622756,0.9847544,-0.8504644,-0.98619044,0.7506013,0.048157055,1.4010458,-3.5894217,1.4049453,-0.92715555,-1.2262412,1.5746666,0.6002616,0.19564068,0.18497042,0.9440477,-1.3514086,-2.015924,1.1401509,0.9138082,1.602851,1.1419351,0.5390837
2311,-8.895552,-3.8591695,-2.404068,3.8022826,-0.6516907,2.552844,0.35589343,-1.568771,-0.54259723,-0.977509,0.40716943,-2.4933708,3.404258,-1.4197365,-0.10784176,-0.6676385,0.5553554,-0.89641786,-0.40450773,-0.69611883,1.325914,-0.7590352,1.1497415,1.2020252,-0.23073035,0.083937414,2.5526202,0.5284623,-0.2488152,0.58838093,-1.5254915,-0.24703696,-0.41994408,1.1179752,-1.2441305,0.14624573,-0.6443701,-0.1448451,0.607651,-1.0837162,1.4566706,-0.26038992,-0.80402535,1.5768,0.83732516,-0.9849093,0.5499959,0.26499102,0.9001587,1.138457
2312,17.39247,-6.7860756,4.003351,2.425192,0.50227696,3.1264393,8.005881,1.0276407,-3.3981586,1.0820215,0.55506957,-2.523171,4.5577216,-0.5335305,-1.3064423,-0.13599463,-0.89978534,-2.2437465,-0.6238012,-0.6380826,2.3993657,0.38660035,0.8072738,-1.4990985,-0.124541,1.3093746,1.3018419,0.36969265,1.9514564,0.13827649,1.2802414,-0.45770308,-0.43478942,2.4338043,-0.80117244,0.2761139,1.1871121,0.94424564,0.5502206,-0.42049664,-1.9221712,-0.19309878,1.3266414,-0.13066094,-0.0637351,-0.98141307,1.7375923,-0.0973289,0.3451582,-0.72860473
2313,-7.520224,4.0852447,-0.64927685,0.014827685,-0.21409062,-0.21965554,1.9530569,1.2747455,-2.8195534,-1.0338734,3.6324372,-0.9243573,1.0574992,3.8035717,-0.04634701,-2.3652875,1.180598,0.12183311,-2.1502771,-0.07354147,-2.4027834,-3.7455308,0.08161734,2.2227483,2.0815542,2.025365,-1.356312,2.1849427,0.31633934,0.41495287,0.057179995,0.789107,0.19753225,1.640677,-0.9534086,0.1852776,2.642016,-5.4609857,-0.85260963,1.1044558,-0.27135518,-1.0300003,-0.2612514,1.2581196,-1.2143592,-0.08436854,-0.74122435,0.80082107,-1.6104655,0.7132164
2314,-5.703706,-3.8168173,-1.6912168,0.95588535,-0.5732509,-0.15609132,0.22708985,-0.79802734,-1.0106338,-2.065496,2.4593458,-0.69387174,1.2427772,-0.61502874,0.22701386,-0.29196206,1.2290901,0.18307872,-0.30894518,0.12329844,-0.7004712,1.0986878,-0.783099,0.06536729,-0.35669592,0.08597918,0.7034611,-0.24778081,0.90389526,1.5145283,-0.1629489,0.2572014,0.5696782,-0.06628071,0.42146966,0.08521073,0.13631578,1.6144675,0.5372332,0.64259994,-0.4324329,0.08208347,0.9672285,-1.0239844,-0.26333404,-1.3917657,-0.86744213,-1.3749802,0.22313112,-0.99910814
2315,11.220462,-1.2986155,-0.3016914,-1.4336901,1.4751215,-0.086193986,-2.2294726,-0.35612464,1.711112,-2.0578232,0.43364888,0.047703248,1.4298966,0.84024787,0.15745713,-0.9564028,0.9447804,-0.3572858,-0.30027717,1.3892847,-1.4450592,0.48041058,-0.34938368,-0.64305156,0.33255652,-0.22796549,0.2851685,-1.1795791,-0.26333684,-0.67925155,-0.5784215,-0.4050248,-0.7564085,0.8347986,0.32712156,0.49438632,1.900857,-0.31285337,-0.6487131,0.63208365,-0.9400929,-0.301689,0.11501428,1.2503225,1.443071,0.013986214,0.8593116,-0.09347803,-0.80878925,0.17006156
2316,-6.020676,-4.7830524,-0.67238176,-0.30906853,-0.60606825,-1.8914531,-0.79085,-0.25295687,0.76818883,1.3267175,0.64218265,-0.98336685,3.3407583,0.95258474,-3.4919927,-1.2252643,-1.3828,-0.72836775,-0.7597886,-0.080614515,1.4064132,-0.09903071,-0.82853574,-1.5626298,-1.6298233,-0.31463027,1.925534,0.99912024,0.3732945,0.95127153,0.1858668,0.5031946,-0.0023751117,-1.075226,-0.6365572,-0.593595,0.2977587,0.7501411,-0.3312405,-1.4872775,1.5209695,0.8460122,0.01972724,-0.83402485,-0.31175694,-1.4447806,0.4733815,1.2996615,0.54885054,-1.5324286
2317,-5.5343556,-5.7761946,-0.22224283,-0.103065744,-1.030967,-3.738535,0.34984288,-0.72799623,1.4925754,-1.537481,1.1070595,0.1383717,1.9830824,0.2190907,-3.4743207,-0.7310934,-1.03589,0.54427195,0.7973598,2.386073,2.3026352,1.529256,0.7699836,-0.99611706,0.12582381,0.22053696,-1.5672237,0.9678086,0.6683553,-0.29889312,1.2183173,0.8806592,0.031293087,0.77424556,-3.7692845,-2.0674994,0.5806625,-1.6671252,0.2846636,-0.30701813,0.386098,-0.7415924,0.45330554,1.1179707,-1.0952892,0.08682702,1.6770923,-0.6327704,1.3160464,1.1588904
2318,-8.480186,-3.11863,-0.27343154,0.6540241,-2.75874,0.04711562,0.881888,0.9189457,2.0079937,0.74113184,-0.33193484,-1.8356664,5.5594363,-0.19173303,-1.0706744,0.3036495,-0.82763,-0.16054836,0.85403824,-0.9730561,0.39322934,0.5195932,-1.4806281,0.15634394,-1.0535176,0.8230619,-0.06795292,-1.8298001,0.7571657,0.82012063,-0.27823144,0.33761144,0.6525543,-2.0152452,0.5262505,-0.08746236,-1.4637536,-0.46543607,-1.3301274,-0.8138247,0.4146267,-0.1288526,-0.45597994,-1.5818708,-1.1965454,-2.1030118,0.26493445,0.5148287,0.07018547,-0.8894076
2319,-8.2039175,-4.3727484,0.025155172,0.1359249,-2.276372,-0.7302,-0.041548137,-0.14532855,0.3744711,1.4181186,-0.6116288,-1.2061148,4.976322,-0.005079434,-0.94968987,-1.835651,-0.31762317,-0.123849206,-1.0545666,-0.45425248,1.1494935,1.9497799,-0.09719785,-0.8784163,0.254083,-0.11061201,-0.15790471,-0.21655895,-0.0388299,0.21128517,-0.7763193,0.022553027,0.22035918,0.9062698,-1.5205644,-0.423101,0.8276995,-0.1261538,-0.23330815,0.25993347,0.16466355,-0.24658759,-0.44157082,-1.3525999,0.6527652,-0.37868544,0.5671486,1.8138812,0.29074126,-0.1549567
2320,-3.8289065,3.0055923,-2.471331,-1.3456255,-1.4970565,-0.78582996,2.6951442,-1.1014804,-0.52840996,-3.0442588,2.3558939,-0.057615627,3.546677,-1.1850456,-0.57706887,1.3381556,-1.918966,0.31767076,-0.9448949,-1.5538776,1.0015014,0.6661537,-0.90699524,-0.0380973,1.524845,0.9466914,1.3181425,0.993945,3.6223707,-0.9730494,-2.0789673,0.19353563,0.7468123,-0.489924,-2.3985312,1.6998341,0.9228954,-0.6691403,0.81865484,-0.17756118,1.0229739,-0.017605314,1.0717556,-0.4759769,-1.3043228,0.7122387,-1.1644452,2.904983,-1.0725061,-2.4262578
2321,10.8409605,-0.96026164,0.27763307,-0.6978096,0.2052263,0.15497106,-1.7016218,-0.46416464,1.1071581,-1.9687039,0.18921012,-0.8163711,2.1817331,-0.24221337,0.8726774,-1.474289,0.6776743,0.56609505,0.4500154,0.45867285,-0.49772725,-0.36012927,-0.81944853,0.45800346,-0.9336014,0.59046686,0.3569239,-0.23419401,0.19302088,-0.14489804,1.1111805,0.09801136,0.20953201,1.0256591,1.1047552,0.017142616,0.9033835,0.3420626,0.13651998,0.35683417,-1.0980419,-0.3425132,-0.42018697,1.5431584,0.8255454,-0.34056127,1.3711561,-0.42156792,0.56112784,0.011425805
2322,-7.467668,-5.7243505,3.0566683,-5.540482,2.8292184,-1.0136981,-2.7411387,0.78135175,1.0294403,2.1701903,-3.140753,-0.023632668,1.6096443,-0.14018665,0.90213156,-0.18224187,-0.026044637,-0.37400278,0.20976959,-0.2508392,-0.31249613,0.6050523,-0.5529314,-1.0331728,0.5780414,-0.5289763,0.3179625,-0.74059373,0.24980044,-0.964994,-1.2353392,-0.8124667,-0.36312872,-0.39595848,-0.0072483723,0.57649213,-0.21401271,0.19604965,0.34396335,0.27206424,0.3503014,-0.9751588,-0.3181875,-0.67897767,-0.6451984,-0.04869586,0.04529187,0.18576446,0.270086,1.9970201
2323,-2.3162048,7.9887667,-0.33847004,-0.4301668,-3.787285,-1.4256055,2.2046063,-6.3665137,0.4175725,0.5158237,2.51288,-0.7210907,5.049869,-1.0259216,2.7468145,-0.08738787,-3.1708694,4.1662116,-2.2839456,-1.3259476,-0.24542359,4.7566457,-0.5740717,-2.1628835,-1.3811702,-0.7706554,-4.5068774,2.1803117,-2.0887668,-2.1153445,-0.85400546,2.8697405,1.4374048,0.98627156,-1.4921991,1.5848374,-5.599287,2.1104217,1.7985728,-2.1619222,2.6222727,0.94217443,-0.465443,2.0990863,-3.4768984,-2.2230868,-5.383229,-2.86292,-2.5916607,-3.1016538
2324,-6.4864206,-1.2395544,-1.9192237,0.923854,-1.9661967,-1.3466766,0.11622869,0.15007158,0.43719363,-2.4449863,2.2530084,-0.0840306,2.3913877,-0.8448662,-1.88169,-1.2258673,0.35585308,-0.9101605,-0.6191315,1.1434089,0.92372155,0.81720906,0.250605,-0.1770624,0.9754677,-0.48811477,-1.0966637,-2.1638205,1.114304,2.3822913,-0.5991615,-0.1222766,0.09159109,0.36905017,-1.9173225,-0.36835903,-0.32666057,-0.567732,-1.3769456,-1.4831512,-0.74680406,-2.9715211,-0.7271487,0.6106122,-0.6376088,-1.8341761,1.9188755,0.6798237,0.107037686,-0.13426118
2325,5.189061,3.0460382,-0.35089988,1.1049256,-4.52944,-4.1161637,-1.3520182,-2.1375177,1.9569682,-0.9294068,2.8472245,-1.1450485,3.8593476,1.2764587,0.04250125,-1.2643207,-0.95543665,2.2268596,1.0691535,-0.9248268,1.5846573,2.1646647,0.7209524,-0.7770495,-1.5679176,-0.06825381,-2.144809,-1.0031406,1.2815671,0.015884075,0.054757778,1.6536707,-0.056852628,3.1642516,-1.8660854,1.8985512,-0.03427679,0.5835909,-2.4556842,0.50493515,-2.0898356,2.299374,-1.1865323,0.41639385,-0.7601165,-1.6206061,2.5882592,-1.784374,3.1117818,2.4276404
2326,2.605488,3.0255303,-0.8063461,0.56589395,-3.6432502,-1.3780314,-0.782699,-0.4852212,0.9049203,-3.001065,1.6174408,-1.4497159,1.5257846,2.4162207,0.13062476,0.24895976,-1.2547668,0.1495921,-0.8853717,-1.329154,1.962382,1.8668545,1.6049777,-0.78502584,-1.1496946,-0.38769948,0.70097154,0.77179414,1.4782023,-2.6984339,-1.5568038,-2.5892837,-0.19974114,0.4259397,-1.4264187,0.4228033,0.19124211,-0.87650925,0.43859172,-0.8252842,-0.5403578,-0.7422697,1.2057507,1.695774,1.4364487,0.96836734,-1.9260169,-0.9974984,-0.65695906,0.87401855
2327,-6.896115,-4.0196505,-0.27392644,-1.3285272,-0.4345626,-2.228124,0.32556897,0.011511374,-0.18769215,-1.2187662,0.38644704,-1.723855,3.5327008,-1.5958226,-1.7419703,-0.28978643,-0.282754,0.25703263,-1.1473014,-0.4562216,-1.151064,0.97712725,0.06262518,-0.032433804,-0.08465376,0.44349647,-0.24691294,-0.53855115,1.0176364,1.7598315,-1.0173167,0.54711807,0.6004607,0.7334724,-0.24568844,0.9205063,-0.14222734,0.17882025,-0.91090924,-0.035805874,0.10405999,-2.2484229,-0.695372,-0.29506496,-0.22563204,-0.099484034,1.086792,0.8884042,-1.1908767,-1.3375305
2328,9.543183,-1.1775066,0.8122044,-0.9229489,-1.6629277,-1.9396591,-1.8223889,-1.0857607,2.48332,-2.3800774,1.0514556,-0.0001191205,1.9053094,0.8149527,-1.7484771,-0.57892877,0.082079954,-0.47236785,-0.08961784,0.19222088,0.6271446,0.38546023,-0.1850687,-0.17001289,0.14045636,0.32808384,-0.21937154,-0.08333399,-0.15476474,-1.5571401,0.04664757,-0.19022687,-0.24035092,-0.32380277,-1.2000299,0.43214437,0.2056356,0.64617866,0.62477523,0.3643317,0.40746367,-0.43653193,0.35157114,1.0184816,-0.6688748,0.5566361,0.16210766,0.7558551,-0.43615112,1.5736316
2329,14.016704,-4.934249,1.4673493,-0.44725856,3.1756248,2.0026057,0.66029704,0.5223822,-0.96204567,0.6548917,-0.75958496,0.18211965,-0.07829426,-0.20072424,0.07757458,0.5436524,-1.0815511,-0.11071839,0.51520115,0.7455229,0.32268235,0.23842104,0.843678,0.35994017,0.60858995,-0.16330178,0.492842,-0.87968427,-0.543978,0.054317243,0.19419171,-0.6773044,0.83677024,-0.13870232,-0.007773879,1.0108111,1.0766258,-0.066551,-0.18885975,0.25962672,-0.19968814,-0.57033,-0.34588572,-0.07222063,0.010090041,-1.0684234,0.031570394,-0.27265483,0.13176069,-0.72031957
2330,10.358988,-1.5863429,1.0837822,1.7509081,-3.9954672,-2.964239,2.53992,-0.4834645,0.9749134,-1.047243,0.40434375,-1.6211354,1.9449306,3.0697367,-1.6994532,0.3327417,-1.0913192,-0.070881546,-0.963531,1.7229388,-0.26118463,1.0003908,-0.53135675,-1.3431842,0.5965859,0.84029275,0.69939935,-1.0759844,1.3167493,-0.3179589,-0.20767955,1.3192796,-1.277562,0.7593063,-2.6412568,2.0040898,-0.053230755,2.2660832,-0.0077356556,0.24742581,-0.80656856,-0.6075381,0.1990811,-1.412005,-1.2984569,-0.24715611,-0.44700384,1.9447978,-0.07372599,-0.2712116
2331,10.844277,-3.5490005,0.91388035,1.1099946,-3.2129095,-2.4707315,0.67955047,-1.2733217,2.8398838,-3.1251087,0.3196169,-0.96656704,2.2363796,1.4261127,-1.4998951,-1.1978775,-0.3455592,-0.81984216,-0.1084738,0.4259382,0.3712945,0.29888016,-1.4612038,-0.8294887,0.49533907,2.1241665,0.7019793,-0.24396081,0.07430696,-0.8607536,0.28655642,-0.8804409,-2.3644378,0.48790148,-2.9907033,1.2837409,1.1391432,1.7980669,-0.0052592573,0.13110107,0.525737,-1.1067035,-0.13306168,1.265185,0.4887277,-0.28869686,0.6392163,-1.2226964,0.94721544,0.29505014
2332,-7.3313727,-3.8437521,-1.2819685,0.037834488,-2.2597187,-1.8566878,1.605579,0.024530783,1.2401438,-2.3431718,0.19748534,-1.724355,3.6147692,-0.8736354,-0.052945875,-0.98472935,0.15026292,-1.2659936,-1.4682336,2.302073,0.31290227,0.6015166,-1.7517358,0.51699954,-0.51580095,0.028238304,-1.001581,-0.6973181,0.24075127,1.1722639,0.43182245,0.30756027,-0.98007905,-0.027296819,-1.6940526,-0.27986574,1.5492674,-0.078030124,-0.46515766,0.72221357,1.083564,0.6832768,0.42375374,1.3041205,-2.5841846,-1.2907208,2.0713575,0.54958975,-0.19304866,0.24778397
